n,p,m_total,m_count,m_mean,m_min,m_max,steps_total,steps_count,steps_mean,steps_min,steps_max,number_total,number_count,number_mean,number_min,number_max,isteps_total,isteps_count,isteps_mean,isteps_min,isteps_max,inumber_total,inumber_count,inumber_mean,inumber_min,inumber_max
25,60,171,1,171,171,171,377,1,377,377,377,8,1,8,8,8,523,1,523,523,523,8,1,8,8,8
25,60,175,1,175,175,175,374,1,374,374,374,8,1,8,8,8,492,1,492,492,492,8,1,8,8,8
25,60,180,1,180,180,180,376,1,376,376,376,7,1,7,7,7,466,1,466,466,466,7,1,7,7,7
25,60,180,1,180,180,180,392,1,392,392,392,9,1,9,9,9,545,1,545,545,545,9,1,9,9,9
25,60,184,1,184,184,184,399,1,399,399,399,9,1,9,9,9,546,1,546,546,546,9,1,9,9,9
25,60,184,1,184,184,184,393,1,393,393,393,10,1,10,10,10,623,1,623,623,623,10,1,10,10,10
25,60,174,1,174,174,174,382,1,382,382,382,8,1,8,8,8,514,1,514,514,514,8,1,8,8,8
25,60,167,1,167,167,167,372,1,372,372,372,8,1,8,8,8,507,1,507,507,507,8,1,8,8,8
25,60,168,1,168,168,168,372,1,372,372,372,7,1,7,7,7,489,1,489,489,489,7,1,7,7,7
25,60,188,1,188,188,188,388,1,388,388,388,9,1,9,9,9,582,1,582,582,582,9,1,9,9,9
25,60,169,1,169,169,169,375,1,375,375,375,7,1,7,7,7,480,1,480,480,480,7,1,7,7,7
25,60,175,1,175,175,175,390,1,390,390,390,9,1,9,9,9,593,1,593,593,593,9,1,9,9,9
25,60,177,1,177,177,177,388,1,388,388,388,9,1,9,9,9,542,1,542,542,542,9,1,9,9,9
25,60,193,1,193,193,193,406,1,406,406,406,9,1,9,9,9,578,1,578,578,578,9,1,9,9,9
25,60,180,1,180,180,180,391,1,391,391,391,9,1,9,9,9,534,1,534,534,534,9,1,9,9,9
25,60,196,1,196,196,196,401,1,401,401,401,10,1,10,10,10,640,1,640,640,640,10,1,10,10,10
25,60,167,1,167,167,167,374,1,374,374,374,7,1,7,7,7,480,1,480,480,480,7,1,7,7,7
25,60,193,1,193,193,193,389,1,389,389,389,9,1,9,9,9,573,1,573,573,573,9,1,9,9,9
25,60,175,1,175,175,175,386,1,386,386,386,9,1,9,9,9,570,1,570,570,570,9,1,9,9,9
25,60,200,1,200,200,200,406,1,406,406,406,10,1,10,10,10,645,1,645,645,645,10,1,10,10,10
25,60,176,1,176,176,176,382,1,382,382,382,8,1,8,8,8,524,1,524,524,524,8,1,8,8,8
25,60,178,1,178,178,178,390,1,390,390,390,9,1,9,9,9,570,1,570,570,570,9,1,9,9,9
25,60,190,1,190,190,190,398,1,398,398,398,9,1,9,9,9,595,1,595,595,595,9,1,9,9,9
25,60,188,1,188,188,188,401,1,401,401,401,9,1,9,9,9,580,1,580,580,580,9,1,9,9,9
25,60,189,1,189,189,189,400,1,400,400,400,9,1,9,9,9,592,1,592,592,592,9,1,9,9,9
25,60,179,1,179,179,179,395,1,395,395,395,9,1,9,9,9,669,1,669,669,669,9,1,9,9,9
25,60,185,1,185,185,185,399,1,399,399,399,10,1,10,10,10,653,1,653,653,653,10,1,10,10,10
25,60,180,1,180,180,180,384,1,384,384,384,9,1,9,9,9,607,1,607,607,607,8,1,8,8,8
25,60,190,1,190,190,190,386,1,386,386,386,9,1,9,9,9,565,1,565,565,565,9,1,9,9,9
25,60,172,1,172,172,172,383,1,383,383,383,8,1,8,8,8,519,1,519,519,519,8,1,8,8,8
25,60,186,1,186,186,186,380,1,380,380,380,8,1,8,8,8,507,1,507,507,507,8,1,8,8,8
25,60,178,1,178,178,178,392,1,392,392,392,9,1,9,9,9,578,1,578,578,578,8,1,8,8,8
25,60,180,1,180,180,180,389,1,389,389,389,8,1,8,8,8,512,1,512,512,512,8,1,8,8,8
25,60,175,1,175,175,175,384,1,384,384,384,8,1,8,8,8,506,1,506,506,506,8,1,8,8,8
25,60,194,1,194,194,194,410,1,410,410,410,9,1,9,9,9,575,1,575,575,575,9,1,9,9,9
25,60,176,1,176,176,176,375,1,375,375,375,7,1,7,7,7,460,1,460,460,460,7,1,7,7,7
25,60,166,1,166,166,166,377,1,377,377,377,8,1,8,8,8,540,1,540,540,540,8,1,8,8,8
25,60,165,1,165,165,165,377,1,377,377,377,8,1,8,8,8,513,1,513,513,513,8,1,8,8,8
25,60,186,1,186,186,186,388,1,388,388,388,8,1,8,8,8,532,1,532,532,532,8,1,8,8,8
25,60,178,1,178,178,178,383,1,383,383,383,9,1,9,9,9,628,1,628,628,628,9,1,9,9,9
25,60,176,1,176,176,176,388,1,388,388,388,9,1,9,9,9,548,1,548,548,548,9,1,9,9,9
25,60,175,1,175,175,175,383,1,383,383,383,8,1,8,8,8,544,1,544,544,544,8,1,8,8,8
25,60,176,1,176,176,176,388,1,388,388,388,8,1,8,8,8,509,1,509,509,509,8,1,8,8,8
25,60,173,1,173,173,173,381,1,381,381,381,9,1,9,9,9,577,1,577,577,577,9,1,9,9,9
25,60,194,1,194,194,194,398,1,398,398,398,10,1,10,10,10,658,1,658,658,658,10,1,10,10,10
25,60,190,1,190,190,190,397,1,397,397,397,9,1,9,9,9,567,1,567,567,567,9,1,9,9,9
25,60,182,1,182,182,182,396,1,396,396,396,10,1,10,10,10,630,1,630,630,630,10,1,10,10,10
25,60,179,1,179,179,179,386,1,386,386,386,9,1,9,9,9,608,1,608,608,608,9,1,9,9,9
25,60,169,1,169,169,169,376,1,376,376,376,8,1,8,8,8,474,1,474,474,474,8,1,8,8,8
25,60,174,1,174,174,174,385,1,385,385,385,8,1,8,8,8,522,1,522,522,522,8,1,8,8,8
25,60,181,1,181,181,181,393,1,393,393,393,9,1,9,9,9,541,1,541,541,541,9,1,9,9,9
25,60,176,1,176,176,176,384,1,384,384,384,9,1,9,9,9,590,1,590,590,590,9,1,9,9,9
25,60,169,1,169,169,169,376,1,376,376,376,8,1,8,8,8,513,1,513,513,513,8,1,8,8,8
25,60,169,1,169,169,169,382,1,382,382,382,8,1,8,8,8,525,1,525,525,525,8,1,8,8,8
25,60,163,1,163,163,163,387,1,387,387,387,8,1,8,8,8,537,1,537,537,537,8,1,8,8,8
25,60,182,1,182,182,182,390,1,390,390,390,9,1,9,9,9,572,1,572,572,572,9,1,9,9,9
25,60,170,1,170,170,170,384,1,384,384,384,9,1,9,9,9,578,1,578,578,578,9,1,9,9,9
25,60,179,1,179,179,179,378,1,378,378,378,8,1,8,8,8,529,1,529,529,529,8,1,8,8,8
25,60,191,1,191,191,191,400,1,400,400,400,9,1,9,9,9,572,1,572,572,572,9,1,9,9,9
25,60,190,1,190,190,190,397,1,397,397,397,9,1,9,9,9,581,1,581,581,581,9,1,9,9,9
25,60,179,1,179,179,179,370,1,370,370,370,8,1,8,8,8,506,1,506,506,506,8,1,8,8,8
25,60,180,1,180,180,180,385,1,385,385,385,9,1,9,9,9,560,1,560,560,560,9,1,9,9,9
25,60,181,1,181,181,181,383,1,383,383,383,8,1,8,8,8,494,1,494,494,494,8,1,8,8,8
25,60,181,1,181,181,181,397,1,397,397,397,9,1,9,9,9,562,1,562,562,562,9,1,9,9,9
25,60,170,1,170,170,170,387,1,387,387,387,8,1,8,8,8,598,1,598,598,598,8,1,8,8,8
25,60,165,1,165,165,165,378,1,378,378,378,8,1,8,8,8,528,1,528,528,528,8,1,8,8,8
25,60,187,1,187,187,187,396,1,396,396,396,9,1,9,9,9,594,1,594,594,594,9,1,9,9,9
25,60,170,1,170,170,170,389,1,389,389,389,9,1,9,9,9,585,1,585,585,585,9,1,9,9,9
25,60,185,1,185,185,185,386,1,386,386,386,8,1,8,8,8,581,1,581,581,581,8,1,8,8,8
25,60,176,1,176,176,176,377,1,377,377,377,8,1,8,8,8,515,1,515,515,515,8,1,8,8,8
25,60,184,1,184,184,184,389,1,389,389,389,9,1,9,9,9,539,1,539,539,539,9,1,9,9,9
25,60,173,1,173,173,173,387,1,387,387,387,9,1,9,9,9,589,1,589,589,589,9,1,9,9,9
25,60,175,1,175,175,175,382,1,382,382,382,8,1,8,8,8,515,1,515,515,515,8,1,8,8,8
25,60,171,1,171,171,171,378,1,378,378,378,8,1,8,8,8,520,1,520,520,520,8,1,8,8,8
25,60,187,1,187,187,187,404,1,404,404,404,10,1,10,10,10,620,1,620,620,620,10,1,10,10,10
25,60,181,1,181,181,181,396,1,396,396,396,9,1,9,9,9,562,1,562,562,562,9,1,9,9,9
25,60,181,1,181,181,181,383,1,383,383,383,8,1,8,8,8,535,1,535,535,535,8,1,8,8,8
25,60,164,1,164,164,164,381,1,381,381,381,8,1,8,8,8,526,1,526,526,526,8,1,8,8,8
25,60,180,1,180,180,180,387,1,387,387,387,9,1,9,9,9,585,1,585,585,585,9,1,9,9,9
25,60,182,1,182,182,182,378,1,378,378,378,8,1,8,8,8,507,1,507,507,507,8,1,8,8,8
25,60,169,1,169,169,169,383,1,383,383,383,8,1,8,8,8,536,1,536,536,536,8,1,8,8,8
25,60,165,1,165,165,165,373,1,373,373,373,8,1,8,8,8,534,1,534,534,534,8,1,8,8,8
25,60,167,1,167,167,167,380,1,380,380,380,8,1,8,8,8,489,1,489,489,489,8,1,8,8,8
25,60,195,1,195,195,195,398,1,398,398,398,9,1,9,9,9,572,1,572,572,572,9,1,9,9,9
25,60,178,1,178,178,178,388,1,388,388,388,9,1,9,9,9,573,1,573,573,573,9,1,9,9,9
25,60,167,1,167,167,167,373,1,373,373,373,8,1,8,8,8,588,1,588,588,588,8,1,8,8,8
25,60,175,1,175,175,175,387,1,387,387,387,8,1,8,8,8,509,1,509,509,509,8,1,8,8,8
25,60,181,1,181,181,181,397,1,397,397,397,9,1,9,9,9,567,1,567,567,567,9,1,9,9,9
25,60,182,1,182,182,182,391,1,391,391,391,8,1,8,8,8,508,1,508,508,508,8,1,8,8,8
25,60,173,1,173,173,173,378,1,378,378,378,8,1,8,8,8,576,1,576,576,576,8,1,8,8,8
25,60,172,1,172,172,172,380,1,380,380,380,8,1,8,8,8,526,1,526,526,526,8,1,8,8,8
25,60,176,1,176,176,176,383,1,383,383,383,9,1,9,9,9,545,1,545,545,545,9,1,9,9,9
25,60,182,1,182,182,182,394,1,394,394,394,9,1,9,9,9,560,1,560,560,560,9,1,9,9,9
25,60,168,1,168,168,168,381,1,381,381,381,8,1,8,8,8,535,1,535,535,535,8,1,8,8,8
25,60,165,1,165,165,165,373,1,373,373,373,7,1,7,7,7,459,1,459,459,459,7,1,7,7,7
25,60,176,1,176,176,176,389,1,389,389,389,9,1,9,9,9,577,1,577,577,577,9,1,9,9,9
25,60,168,1,168,168,168,388,1,388,388,388,9,1,9,9,9,547,1,547,547,547,9,1,9,9,9
25,60,177,1,177,177,177,393,1,393,393,393,8,1,8,8,8,575,1,575,575,575,8,1,8,8,8
25,60,179,1,179,179,179,385,1,385,385,385,8,1,8,8,8,525,1,525,525,525,8,1,8,8,8
25,60,180,1,180,180,180,386,1,386,386,386,8,1,8,8,8,530,1,530,530,530,8,1,8,8,8
25,60,198,1,198,198,198,385,1,385,385,385,8,1,8,8,8,538,1,538,538,538,8,1,8,8,8
25,60,170,1,170,170,170,387,1,387,387,387,9,1,9,9,9,577,1,577,577,577,9,1,9,9,9
25,60,170,1,170,170,170,386,1,386,386,386,8,1,8,8,8,631,1,631,631,631,9,1,9,9,9
25,60,195,1,195,195,195,397,1,397,397,397,9,1,9,9,9,565,1,565,565,565,9,1,9,9,9
25,60,166,1,166,166,166,388,1,388,388,388,9,1,9,9,9,539,1,539,539,539,9,1,9,9,9
25,60,180,1,180,180,180,393,1,393,393,393,9,1,9,9,9,585,1,585,585,585,9,1,9,9,9
25,60,163,1,163,163,163,373,1,373,373,373,7,1,7,7,7,450,1,450,450,450,7,1,7,7,7
25,60,177,1,177,177,177,395,1,395,395,395,9,1,9,9,9,568,1,568,568,568,9,1,9,9,9
25,60,191,1,191,191,191,381,1,381,381,381,8,1,8,8,8,511,1,511,511,511,8,1,8,8,8
25,60,186,1,186,186,186,394,1,394,394,394,8,1,8,8,8,536,1,536,536,536,8,1,8,8,8
25,60,185,1,185,185,185,396,1,396,396,396,10,1,10,10,10,612,1,612,612,612,10,1,10,10,10
25,60,187,1,187,187,187,384,1,384,384,384,9,1,9,9,9,536,1,536,536,536,9,1,9,9,9
25,60,170,1,170,170,170,378,1,378,378,378,7,1,7,7,7,491,1,491,491,491,7,1,7,7,7
25,60,188,1,188,188,188,408,1,408,408,408,10,1,10,10,10,634,1,634,634,634,10,1,10,10,10
25,60,181,1,181,181,181,383,1,383,383,383,9,1,9,9,9,574,1,574,574,574,9,1,9,9,9
25,60,181,1,181,181,181,402,1,402,402,402,9,1,9,9,9,560,1,560,560,560,9,1,9,9,9
25,60,185,1,185,185,185,391,1,391,391,391,10,1,10,10,10,602,1,602,602,602,10,1,10,10,10
25,60,195,1,195,195,195,392,1,392,392,392,9,1,9,9,9,567,1,567,567,567,9,1,9,9,9
25,60,182,1,182,182,182,385,1,385,385,385,9,1,9,9,9,549,1,549,549,549,9,1,9,9,9
25,60,178,1,178,178,178,384,1,384,384,384,9,1,9,9,9,542,1,542,542,542,9,1,9,9,9
25,60,177,1,177,177,177,378,1,378,378,378,8,1,8,8,8,478,1,478,478,478,8,1,8,8,8
25,60,189,1,189,189,189,401,1,401,401,401,9,1,9,9,9,549,1,549,549,549,9,1,9,9,9
25,60,175,1,175,175,175,378,1,378,378,378,8,1,8,8,8,509,1,509,509,509,8,1,8,8,8
25,60,177,1,177,177,177,395,1,395,395,395,9,1,9,9,9,592,1,592,592,592,9,1,9,9,9
25,60,192,1,192,192,192,407,1,407,407,407,10,1,10,10,10,672,1,672,672,672,10,1,10,10,10
25,60,171,1,171,171,171,383,1,383,383,383,8,1,8,8,8,525,1,525,525,525,8,1,8,8,8
25,60,178,1,178,178,178,386,1,386,386,386,9,1,9,9,9,595,1,595,595,595,9,1,9,9,9
25,60,188,1,188,188,188,387,1,387,387,387,9,1,9,9,9,576,1,576,576,576,9,1,9,9,9
25,60,186,1,186,186,186,384,1,384,384,384,8,1,8,8,8,513,1,513,513,513,8,1,8,8,8
25,60,158,1,158,158,158,375,1,375,375,375,9,1,9,9,9,533,1,533,533,533,9,1,9,9,9
25,60,166,1,166,166,166,379,1,379,379,379,8,1,8,8,8,524,1,524,524,524,8,1,8,8,8
25,60,185,1,185,185,185,386,1,386,386,386,9,1,9,9,9,575,1,575,575,575,9,1,9,9,9
25,60,191,1,191,191,191,394,1,394,394,394,9,1,9,9,9,551,1,551,551,551,9,1,9,9,9
25,60,177,1,177,177,177,395,1,395,395,395,9,1,9,9,9,606,1,606,606,606,9,1,9,9,9
25,60,179,1,179,179,179,386,1,386,386,386,8,1,8,8,8,531,1,531,531,531,8,1,8,8,8
25,60,170,1,170,170,170,376,1,376,376,376,8,1,8,8,8,528,1,528,528,528,8,1,8,8,8
25,60,192,1,192,192,192,399,1,399,399,399,10,1,10,10,10,628,1,628,628,628,10,1,10,10,10
25,60,166,1,166,166,166,381,1,381,381,381,8,1,8,8,8,529,1,529,529,529,8,1,8,8,8
25,60,179,1,179,179,179,390,1,390,390,390,9,1,9,9,9,583,1,583,583,583,9,1,9,9,9
25,60,171,1,171,171,171,377,1,377,377,377,8,1,8,8,8,486,1,486,486,486,8,1,8,8,8
25,60,179,1,179,179,179,397,1,397,397,397,9,1,9,9,9,582,1,582,582,582,9,1,9,9,9
25,60,183,1,183,183,183,395,1,395,395,395,9,1,9,9,9,525,1,525,525,525,9,1,9,9,9
25,60,179,1,179,179,179,392,1,392,392,392,8,1,8,8,8,550,1,550,550,550,8,1,8,8,8
25,60,181,1,181,181,181,387,1,387,387,387,9,1,9,9,9,559,1,559,559,559,9,1,9,9,9
25,60,184,1,184,184,184,382,1,382,382,382,8,1,8,8,8,530,1,530,530,530,8,1,8,8,8
25,60,197,1,197,197,197,385,1,385,385,385,9,1,9,9,9,544,1,544,544,544,9,1,9,9,9
25,60,186,1,186,186,186,396,1,396,396,396,9,1,9,9,9,617,1,617,617,617,9,1,9,9,9
25,60,180,1,180,180,180,382,1,382,382,382,8,1,8,8,8,523,1,523,523,523,8,1,8,8,8
25,60,184,1,184,184,184,374,1,374,374,374,8,1,8,8,8,511,1,511,511,511,8,1,8,8,8
25,60,198,1,198,198,198,395,1,395,395,395,9,1,9,9,9,574,1,574,574,574,9,1,9,9,9
25,60,172,1,172,172,172,387,1,387,387,387,8,1,8,8,8,528,1,528,528,528,8,1,8,8,8
25,60,171,1,171,171,171,398,1,398,398,398,10,1,10,10,10,630,1,630,630,630,10,1,10,10,10
25,60,180,1,180,180,180,383,1,383,383,383,9,1,9,9,9,550,1,550,550,550,9,1,9,9,9
25,60,176,1,176,176,176,389,1,389,389,389,9,1,9,9,9,570,1,570,570,570,9,1,9,9,9
25,60,181,1,181,181,181,393,1,393,393,393,8,1,8,8,8,524,1,524,524,524,8,1,8,8,8
25,60,184,1,184,184,184,398,1,398,398,398,9,1,9,9,9,572,1,572,572,572,9,1,9,9,9
25,60,173,1,173,173,173,387,1,387,387,387,9,1,9,9,9,579,1,579,579,579,9,1,9,9,9
25,60,176,1,176,176,176,387,1,387,387,387,10,1,10,10,10,568,1,568,568,568,10,1,10,10,10
25,60,176,1,176,176,176,389,1,389,389,389,9,1,9,9,9,591,1,591,591,591,9,1,9,9,9
25,60,168,1,168,168,168,373,1,373,373,373,9,1,9,9,9,583,1,583,583,583,9,1,9,9,9
25,60,182,1,182,182,182,387,1,387,387,387,9,1,9,9,9,606,1,606,606,606,9,1,9,9,9
25,60,173,1,173,173,173,374,1,374,374,374,8,1,8,8,8,538,1,538,538,538,8,1,8,8,8
25,60,188,1,188,188,188,382,1,382,382,382,8,1,8,8,8,520,1,520,520,520,8,1,8,8,8
25,60,162,1,162,162,162,394,1,394,394,394,9,1,9,9,9,574,1,574,574,574,9,1,9,9,9
25,60,187,1,187,187,187,386,1,386,386,386,8,1,8,8,8,535,1,535,535,535,8,1,8,8,8
25,60,181,1,181,181,181,392,1,392,392,392,9,1,9,9,9,603,1,603,603,603,9,1,9,9,9
25,60,177,1,177,177,177,396,1,396,396,396,9,1,9,9,9,596,1,596,596,596,9,1,9,9,9
25,60,166,1,166,166,166,376,1,376,376,376,8,1,8,8,8,508,1,508,508,508,8,1,8,8,8
25,60,176,1,176,176,176,392,1,392,392,392,9,1,9,9,9,574,1,574,574,574,9,1,9,9,9
25,60,184,1,184,184,184,388,1,388,388,388,8,1,8,8,8,515,1,515,515,515,8,1,8,8,8
25,60,189,1,189,189,189,397,1,397,397,397,10,1,10,10,10,608,1,608,608,608,10,1,10,10,10
25,60,170,1,170,170,170,392,1,392,392,392,9,1,9,9,9,580,1,580,580,580,9,1,9,9,9
25,60,180,1,180,180,180,399,1,399,399,399,9,1,9,9,9,586,1,586,586,586,9,1,9,9,9
25,60,183,1,183,183,183,384,1,384,384,384,8,1,8,8,8,492,1,492,492,492,8,1,8,8,8
25,60,185,1,185,185,185,403,1,403,403,403,10,1,10,10,10,613,1,613,613,613,10,1,10,10,10
25,60,168,1,168,168,168,379,1,379,379,379,8,1,8,8,8,520,1,520,520,520,8,1,8,8,8
25,60,181,1,181,181,181,377,1,377,377,377,9,1,9,9,9,558,1,558,558,558,9,1,9,9,9
25,60,185,1,185,185,185,376,1,376,376,376,8,1,8,8,8,585,1,585,585,585,8,1,8,8,8
25,60,199,1,199,199,199,402,1,402,402,402,9,1,9,9,9,559,1,559,559,559,9,1,9,9,9
25,60,186,1,186,186,186,386,1,386,386,386,8,1,8,8,8,525,1,525,525,525,8,1,8,8,8
25,60,184,1,184,184,184,374,1,374,374,374,7,1,7,7,7,452,1,452,452,452,7,1,7,7,7
25,60,192,1,192,192,192,402,1,402,402,402,10,1,10,10,10,613,1,613,613,613,10,1,10,10,10
25,60,170,1,170,170,170,387,1,387,387,387,9,1,9,9,9,600,1,600,600,600,9,1,9,9,9
25,60,188,1,188,188,188,385,1,385,385,385,9,1,9,9,9,560,1,560,560,560,9,1,9,9,9
25,60,187,1,187,187,187,387,1,387,387,387,10,1,10,10,10,609,1,609,609,609,10,1,10,10,10
25,60,184,1,184,184,184,397,1,397,397,397,10,1,10,10,10,660,1,660,660,660,10,1,10,10,10
25,60,168,1,168,168,168,385,1,385,385,385,8,1,8,8,8,509,1,509,509,509,8,1,8,8,8
25,60,183,1,183,183,183,394,1,394,394,394,9,1,9,9,9,583,1,583,583,583,9,1,9,9,9
25,60,178,1,178,178,178,393,1,393,393,393,9,1,9,9,9,587,1,587,587,587,9,1,9,9,9
25,60,183,1,183,183,183,387,1,387,387,387,9,1,9,9,9,594,1,594,594,594,9,1,9,9,9
25,60,191,1,191,191,191,384,1,384,384,384,9,1,9,9,9,565,1,565,565,565,9,1,9,9,9
25,60,170,1,170,170,170,381,1,381,381,381,8,1,8,8,8,515,1,515,515,515,8,1,8,8,8
25,60,179,1,179,179,179,390,1,390,390,390,9,1,9,9,9,555,1,555,555,555,9,1,9,9,9
25,60,179,1,179,179,179,385,1,385,385,385,9,1,9,9,9,565,1,565,565,565,9,1,9,9,9
25,60,194,1,194,194,194,384,1,384,384,384,8,1,8,8,8,543,1,543,543,543,8,1,8,8,8
25,60,197,1,197,197,197,389,1,389,389,389,9,1,9,9,9,552,1,552,552,552,9,1,9,9,9
25,60,168,1,168,168,168,376,1,376,376,376,7,1,7,7,7,454,1,454,454,454,7,1,7,7,7
25,60,176,1,176,176,176,392,1,392,392,392,9,1,9,9,9,590,1,590,590,590,9,1,9,9,9
25,60,172,1,172,172,172,393,1,393,393,393,9,1,9,9,9,594,1,594,594,594,9,1,9,9,9
25,60,172,1,172,172,172,382,1,382,382,382,8,1,8,8,8,560,1,560,560,560,8,1,8,8,8
25,60,188,1,188,188,188,396,1,396,396,396,9,1,9,9,9,570,1,570,570,570,9,1,9,9,9
25,60,190,1,190,190,190,385,1,385,385,385,8,1,8,8,8,531,1,531,531,531,8,1,8,8,8
25,60,190,1,190,190,190,396,1,396,396,396,9,1,9,9,9,601,1,601,601,601,9,1,9,9,9
25,60,174,1,174,174,174,376,1,376,376,376,8,1,8,8,8,497,1,497,497,497,8,1,8,8,8
25,60,184,1,184,184,184,382,1,382,382,382,8,1,8,8,8,533,1,533,533,533,8,1,8,8,8
25,60,170,1,170,170,170,372,1,372,372,372,8,1,8,8,8,517,1,517,517,517,8,1,8,8,8
25,60,176,1,176,176,176,386,1,386,386,386,8,1,8,8,8,523,1,523,523,523,8,1,8,8,8
25,60,175,1,175,175,175,387,1,387,387,387,9,1,9,9,9,579,1,579,579,579,9,1,9,9,9
25,60,178,1,178,178,178,407,1,407,407,407,9,1,9,9,9,562,1,562,562,562,9,1,9,9,9
25,60,170,1,170,170,170,369,1,369,369,369,7,1,7,7,7,481,1,481,481,481,7,1,7,7,7
25,60,190,1,190,190,190,404,1,404,404,404,9,1,9,9,9,574,1,574,574,574,9,1,9,9,9
25,60,176,1,176,176,176,381,1,381,381,381,9,1,9,9,9,574,1,574,574,574,9,1,9,9,9
25,60,181,1,181,181,181,378,1,378,378,378,8,1,8,8,8,510,1,510,510,510,8,1,8,8,8
25,60,182,1,182,182,182,398,1,398,398,398,9,1,9,9,9,569,1,569,569,569,9,1,9,9,9
25,60,167,1,167,167,167,380,1,380,380,380,9,1,9,9,9,572,1,572,572,572,9,1,9,9,9
25,60,182,1,182,182,182,385,1,385,385,385,8,1,8,8,8,532,1,532,532,532,8,1,8,8,8
25,60,171,1,171,171,171,386,1,386,386,386,9,1,9,9,9,540,1,540,540,540,8,1,8,8,8
25,60,178,1,178,178,178,386,1,386,386,386,8,1,8,8,8,501,1,501,501,501,8,1,8,8,8
25,60,191,1,191,191,191,386,1,386,386,386,8,1,8,8,8,557,1,557,557,557,8,1,8,8,8
25,60,180,1,180,180,180,386,1,386,386,386,8,1,8,8,8,515,1,515,515,515,8,1,8,8,8
25,60,167,1,167,167,167,390,1,390,390,390,8,1,8,8,8,561,1,561,561,561,8,1,8,8,8
25,60,176,1,176,176,176,383,1,383,383,383,8,1,8,8,8,520,1,520,520,520,8,1,8,8,8
25,60,173,1,173,173,173,385,1,385,385,385,9,1,9,9,9,552,1,552,552,552,9,1,9,9,9
25,60,174,1,174,174,174,388,1,388,388,388,9,1,9,9,9,589,1,589,589,589,9,1,9,9,9
25,60,178,1,178,178,178,390,1,390,390,390,8,1,8,8,8,529,1,529,529,529,8,1,8,8,8
25,60,181,1,181,181,181,373,1,373,373,373,8,1,8,8,8,506,1,506,506,506,8,1,8,8,8
25,60,177,1,177,177,177,384,1,384,384,384,8,1,8,8,8,522,1,522,522,522,8,1,8,8,8
25,60,172,1,172,172,172,385,1,385,385,385,8,1,8,8,8,539,1,539,539,539,8,1,8,8,8
